
code_province,osm_id,osm_type,category_key,category_value,lat,lon,reason
MA-02-113,305526731,way,amenity,parking,35.0818443,-2.2218208,hors_polygone_commune_connu
MA-02-113,305527068,way,leisure,pitch,35.0813701,-2.2246372,hors_polygone_commune_connu
MA-02-113,305536308,way,leisure,pitch,35.0899828,-2.2421438,hors_polygone_commune_connu
MA-02-113,305536314,way,leisure,pitch,35.0898896,-2.2402669,hors_polygone_commune_connu
MA-02-113,305538067,way,leisure,recreation_ground,35.0864388,-2.2308812,hors_polygone_commune_connu
MA-02-113,305538335,way,amenity,restaurant,35.088888,-2.2342723,hors_polygone_commune_connu
MA-02-113,305544855,way,amenity,parking,35.1116906,-2.2972737,hors_polygone_commune_connu
MA-02-113,305567863,way,amenity,place_of_worship,35.00709,-2.4464035,hors_polygone_commune_connu
MA-02-113,305586506,way,amenity,parking,35.1108418,-2.2960304,hors_polygone_commune_connu
MA-02-113,305613429,way,leisure,recreation_ground,35.0640974,-2.2264641,hors_polygone_commune_connu
MA-02-113,306484775,way,amenity,marketplace,34.9136894,-2.3283271,hors_polygone_commune_connu
MA-02-113,309987645,way,amenity,police,35.0885819,-2.2410482,hors_polygone_commune_connu
MA-02-113,309990060,way,tourism,hotel,35.0864951,-2.226247,hors_polygone_commune_connu
MA-02-113,375419427,way,amenity,school,35.0800748,-2.2289264,hors_polygone_commune_connu
MA-02-113,375421009,way,leisure,park,35.0843845,-2.2382956,hors_polygone_commune_connu
MA-02-113,393043749,way,amenity,bus_station,35.0789626,-2.213932,hors_polygone_commune_connu
MA-02-113,393043750,way,amenity,parking,35.0793006,-2.2139409,hors_polygone_commune_connu
MA-02-113,393045821,way,tourism,theme_park,35.0842619,-2.2157345,hors_polygone_commune_connu
MA-02-113,393045822,way,amenity,theatre,35.0844216,-2.216609,hors_polygone_commune_connu
MA-02-113,393045823,way,amenity,marketplace,35.0847512,-2.2178517,hors_polygone_commune_connu
MA-02-113,393049435,way,amenity,cafe,35.086287,-2.2229018,hors_polygone_commune_connu
MA-02-113,393131544,way,tourism,hotel,35.0852648,-2.2218038,hors_polygone_commune_connu
MA-02-113,393131545,way,tourism,hotel,35.0858807,-2.2231023,hors_polygone_commune_connu
MA-02-113,393151839,way,amenity,place_of_worship,35.0833245,-2.2232475,hors_polygone_commune_connu
MA-02-113,393153327,way,leisure,sports_centre,35.0752886,-2.2245169,hors_polygone_commune_connu
MA-02-113,396635214,way,amenity,parking,35.0592753,-2.2118304,hors_polygone_commune_connu
MA-02-113,403642543,way,leisure,park,35.0831966,-2.214732,hors_polygone_commune_connu
MA-02-113,414838882,way,amenity,school,34.9251269,-2.3058883,hors_polygone_commune_connu
MA-02-113,414839895,way,amenity,school,34.9221492,-2.3072696,hors_polygone_commune_connu
MA-02-113,416572638,way,amenity,place_of_worship,34.9234638,-2.305696,hors_polygone_commune_connu
MA-02-113,420078978,way,amenity,place_of_worship,34.9228659,-2.3090466,hors_polygone_commune_connu
MA-02-113,421528503,way,tourism,camp_site,35.0863148,-2.2379073,hors_polygone_commune_connu
MA-02-113,421536627,way,amenity,hospital,35.0880971,-2.2400108,hors_polygone_commune_connu
MA-02-113,422962595,way,amenity,place_of_worship,34.9140888,-2.3139927,hors_polygone_commune_connu
MA-02-113,422981107,way,amenity,place_of_worship,34.9192509,-2.3122036,hors_polygone_commune_connu
MA-02-113,422983072,way,leisure,garden,34.9242442,-2.3074334,hors_polygone_commune_connu
MA-02-113,450201749,way,leisure,swimming_pool,35.0876738,-2.2323604,hors_polygone_commune_connu
MA-02-113,450201750,way,leisure,swimming_pool,35.0875748,-2.2322233,hors_polygone_commune_connu
MA-02-113,595606747,way,amenity,place_of_worship,35.0829977,-2.2344908,hors_polygone_commune_connu
MA-02-113,596573825,way,amenity,police,35.0814689,-2.2169774,hors_polygone_commune_connu
MA-02-113,596610590,way,tourism,hotel,35.0860289,-2.2235233,hors_polygone_commune_connu
MA-02-113,597403349,way,amenity,fuel,35.0683301,-2.2164797,hors_polygone_commune_connu
MA-02-113,601811245,way,amenity,bank,34.9124924,-2.3189133,hors_polygone_commune_connu
MA-02-113,603466960,way,tourism,hotel,35.0678112,-2.2160787,hors_polygone_commune_connu
MA-02-113,603466961,way,tourism,hotel,35.0676688,-2.2155992,hors_polygone_commune_connu
MA-02-113,623586759,way,shop,supermarket,35.0771216,-2.2229182,hors_polygone_commune_connu
MA-02-113,683785628,way,amenity,place_of_worship,34.909284,-2.3078739,hors_polygone_commune_connu
MA-02-113,710484747,way,amenity,parking,35.0816155,-2.2142067,hors_polygone_commune_connu
MA-02-113,774870920,way,leisure,swimming_pool,34.928237,-2.3059981,hors_polygone_commune_connu
MA-02-113,775133424,way,amenity,school,34.91048,-2.3075954,hors_polygone_commune_connu
MA-02-113,816344475,way,leisure,pitch,34.9028713,-2.3097874,hors_polygone_commune_connu
MA-02-113,816344741,way,leisure,pitch,34.9033071,-2.3103342,hors_polygone_commune_connu
MA-02-113,816344791,way,leisure,pitch,34.903016,-2.3101357,hors_polygone_commune_connu
MA-02-113,816345568,way,leisure,pitch,34.9098806,-2.321411,hors_polygone_commune_connu
MA-02-113,816345584,way,leisure,pitch,34.9096959,-2.3215589,hors_polygone_commune_connu
MA-02-113,819988368,way,amenity,place_of_worship,34.9154345,-2.3058645,hors_polygone_commune_connu
MA-02-113,848428993,way,amenity,place_of_worship,34.893291,-2.3023273,hors_polygone_commune_connu
MA-02-113,917163491,way,leisure,pitch,34.9055095,-2.3013371,hors_polygone_commune_connu
MA-02-113,1001565447,way,amenity,school,34.9194888,-2.3046286,hors_polygone_commune_connu
MA-02-113,1029368193,way,amenity,school,34.9116361,-2.316438,hors_polygone_commune_connu
MA-02-113,1374552829,way,amenity,post_office,34.9162288,-2.3153796,hors_polygone_commune_connu
MA-02-113,1374552996,way,shop,mall,34.9157775,-2.3166582,hors_polygone_commune_connu
MA-02-113,1374553359,way,healthcare,hospital,34.9160838,-2.3157912,hors_polygone_commune_connu
MA-02-113,1409300825,way,amenity,place_of_worship,34.9289484,-2.3070291,hors_polygone_commune_connu
MA-02-113,1495930105,way,leisure,garden,35.0797205,-2.2149927,hors_polygone_commune_connu
MA-02-113,1498888611,way,amenity,school,34.8999298,-2.3028766,hors_polygone_commune_connu
MA-02-113,6264741,relation,tourism,camp_site,35.0889498,-2.2383406,hors_polygone_commune_connu
MA-02-251,401253444,node,tourism,picnic_site,32.0671572,-2.9311208,hors_polygone_commune_connu
MA-02-251,2572889591,node,tourism,hotel,32.5162316,-1.0043444,hors_polygone_commune_connu
MA-02-251,2572890466,node,historic,archaeological_site,32.5254641,-1.014047,hors_polygone_commune_connu
MA-02-251,2907751388,node,amenity,post_office,32.2908772,-3.46723,hors_polygone_commune_connu
MA-02-251,3302321115,node,tourism,camp_site,32.2781878,-2.3486906,hors_polygone_commune_connu
MA-02-251,3326374106,node,amenity,place_of_worship,32.5144687,-1.002693,hors_polygone_commune_connu
MA-02-251,4349037626,node,tourism,viewpoint,32.305522,-3.4838925,hors_polygone_commune_connu
MA-02-251,4396814236,node,historic,archaeological_site,32.4338199,-1.2897604,hors_polygone_commune_connu
MA-02-251,5640516409,node,amenity,fuel,32.2930381,-3.4653662,hors_polygone_commune_connu
MA-02-251,5640527575,node,amenity,bank,32.2913526,-3.4662854,hors_polygone_commune_connu
MA-02-251,10733196306,node,tourism,camp_site,32.2774124,-2.3424811,hors_polygone_commune_connu
MA-02-251,12547330624,node,amenity,fuel,32.3647536,-2.2245557,hors_polygone_commune_connu
MA-02-251,12547330625,node,amenity,restaurant,32.364911,-2.2237333,hors_polygone_commune_connu
MA-02-251,12903320043,node,amenity,fuel,32.304158,-3.4571816,hors_polygone_commune_connu
MA-02-251,13248631934,node,tourism,information,32.2265702,-1.909143,hors_polygone_commune_connu
MA-02-251,13248631935,node,tourism,information,32.2273931,-1.9853192,hors_polygone_commune_connu
MA-02-251,13248631936,node,tourism,information,32.2160624,-1.959791,hors_polygone_commune_connu
MA-02-251,13248631945,node,tourism,information,32.2307328,-1.8925715,hors_polygone_commune_connu
MA-02-251,13825117101,node,historic,archaeological_site,32.5796518,-1.1782139,hors_polygone_commune_connu
MA-02-251,244360540,way,amenity,school,32.5151443,-1.0034262,hors_polygone_commune_connu
MA-02-251,244360728,way,amenity,college,32.5154656,-1.0042624,hors_polygone_commune_connu
MA-02-251,250947026,way,tourism,hostel,32.5161296,-1.0043396,hors_polygone_commune_connu
MA-02-251,250947485,way,tourism,museum,32.5106184,-1.0018729,hors_polygone_commune_connu
MA-02-251,307685770,way,amenity,place_of_worship,32.5127065,-1.0030503,hors_polygone_commune_connu
MA-02-251,307685776,way,amenity,place_of_worship,32.5136083,-1.0014886,hors_polygone_commune_connu
MA-02-251,307687118,way,amenity,parking,32.5141385,-1.0043072,hors_polygone_commune_connu
MA-02-251,307687123,way,amenity,hospital,32.5155132,-1.0039214,hors_polygone_commune_connu
MA-02-251,441990222,way,amenity,school,32.4412163,-1.299378,hors_polygone_commune_connu
MA-02-251,590869802,way,historic,tomb,32.1326056,-3.6923068,hors_polygone_commune_connu
MA-02-251,746770724,way,amenity,fuel,32.305872,-3.4548306,hors_polygone_commune_connu
MA-02-251,1221416030,way,amenity,place_of_worship,32.2881361,-3.4706131,hors_polygone_commune_connu
MA-02-251,1221416040,way,amenity,place_of_worship,32.2898673,-3.4651986,hors_polygone_commune_connu
MA-02-251,1356687434,way,historic,tomb,32.4098694,-1.3123356,hors_polygone_commune_connu
MA-02-265,8137912912,node,amenity,place_of_worship,34.6193645,-3.6251722,hors_polygone_commune_connu
MA-02-265,12644073084,node,leisure,ice_rink,33.5488251,-4.0649645,hors_polygone_commune_connu
MA-02-265,13361074101,node,tourism,camp_site,34.0185241,-3.2412602,hors_polygone_commune_connu
MA-02-265,1409598579,way,amenity,place_of_worship,34.565218,-3.0501755,hors_polygone_commune_connu
MA-02-275,2907751316,node,amenity,post_office,34.4834196,-2.0458701,hors_polygone_commune_connu
MA-02-275,307617990,way,amenity,place_of_worship,34.4873344,-2.0453018,hors_polygone_commune_connu
MA-02-275,307625388,way,amenity,school,34.4789321,-2.0467134,hors_polygone_commune_connu
MA-02-275,307625389,way,leisure,park,34.480113,-2.045257,hors_polygone_commune_connu
MA-02-381,1784918420,node,amenity,parking,35.1771896,-2.9249124,hors_polygone_commune_connu
MA-02-381,1892664421,node,shop,hifi,35.1765484,-2.9265171,hors_polygone_commune_connu
MA-02-381,1892664431,node,shop,music,35.1764498,-2.9264634,hors_polygone_commune_connu
MA-02-381,1892664542,node,shop,clothes,35.1766405,-2.9265546,hors_polygone_commune_connu
MA-02-381,2072190073,node,tourism,viewpoint,35.1761828,-2.9184393,hors_polygone_commune_connu
MA-02-381,2290523596,node,amenity,fuel,35.2475444,-2.9381699,hors_polygone_commune_connu
MA-02-381,2297855208,node,amenity,ferry_terminal,35.2713836,-2.9265178,hors_polygone_commune_connu
MA-02-381,2297872972,node,amenity,ferry_terminal,35.2710745,-2.9188718,hors_polygone_commune_connu
MA-02-381,2297920641,node,amenity,ferry_terminal,35.2707401,-2.9259629,hors_polygone_commune_connu
MA-02-381,2298404363,node,amenity,ferry_terminal,35.2703341,-2.9255861,hors_polygone_commune_connu
MA-02-381,2302575482,node,amenity,parking,34.6632393,-2.9441424,hors_polygone_commune_connu
MA-02-381,2344201253,node,shop,books,35.1673567,-2.9275091,hors_polygone_commune_connu
MA-02-381,2907754328,node,amenity,post_office,35.173,-2.926,hors_polygone_commune_connu
MA-02-381,2907754330,node,amenity,post_office,35.182,-2.936,hors_polygone_commune_connu
MA-02-381,2907754331,node,amenity,post_office,35.176,-2.925,hors_polygone_commune_connu
MA-02-381,3072517363,node,amenity,ferry_terminal,35.2719586,-2.9270758,hors_polygone_commune_connu
MA-02-381,3098647292,node,amenity,taxi,35.1753339,-2.9205242,hors_polygone_commune_connu
MA-02-381,3098760418,node,amenity,taxi,35.264626,-2.9342211,hors_polygone_commune_connu
MA-02-381,3749737996,node,amenity,post_office,35.2668221,-2.9328294,hors_polygone_commune_connu
MA-02-381,3750252492,node,amenity,marketplace,35.2622062,-2.9340427,hors_polygone_commune_connu
MA-02-381,3892473780,node,amenity,pharmacy,35.26119,-2.9336402,hors_polygone_commune_connu
MA-02-381,3988766056,node,amenity,car_wash,35.2472762,-2.9383105,hors_polygone_commune_connu
MA-02-381,4100734205,node,amenity,hospital,35.2684815,-2.9275725,hors_polygone_commune_connu
MA-02-381,4100734251,node,amenity,toilets,35.2679856,-2.9286622,hors_polygone_commune_connu
MA-02-381,4100734256,node,amenity,toilets,35.2691002,-2.9267349,hors_polygone_commune_connu
MA-02-381,4100734258,node,amenity,toilets,35.2684794,-2.9298247,hors_polygone_commune_connu
MA-02-381,4100734280,node,tourism,information,35.2696937,-2.9279061,hors_polygone_commune_connu
MA-02-381,4100734358,node,amenity,toilets,35.2689907,-2.9290251,hors_polygone_commune_connu
MA-02-381,4100734419,node,amenity,restaurant,35.2689467,-2.9295594,hors_polygone_commune_connu
MA-02-381,4100734456,node,amenity,telephone,35.2690391,-2.9289484,hors_polygone_commune_connu
MA-02-381,4100734468,node,amenity,restaurant,35.2697303,-2.9278137,hors_polygone_commune_connu
MA-02-381,4100734490,node,amenity,telephone,35.2698179,-2.9276766,hors_polygone_commune_connu
MA-02-381,4558010193,node,amenity,doctors,35.1776012,-2.9248896,hors_polygone_commune_connu
MA-02-381,4569449089,node,amenity,bank,35.2657171,-2.9317303,hors_polygone_commune_connu
MA-02-381,4724666655,node,tourism,viewpoint,35.1480506,-2.4237543,hors_polygone_commune_connu
MA-02-381,4739733521,node,amenity,community_centre,35.1541871,-2.923003,hors_polygone_commune_connu
MA-02-381,4739733621,node,amenity,cafe,35.1551958,-2.9227396,hors_polygone_commune_connu
MA-02-381,4774007524,node,amenity,school,35.1767067,-2.928335,hors_polygone_commune_connu
MA-02-381,4774007527,node,office,government,35.1708073,-2.9306302,hors_polygone_commune_connu
MA-02-381,4844683649,node,shop,travel_agency,35.1706646,-2.9306181,hors_polygone_commune_connu
MA-02-381,4893357820,node,tourism,hotel,35.1784125,-2.9219223,hors_polygone_commune_connu
MA-02-381,4945716822,node,shop,clothes,35.1791343,-2.9264906,hors_polygone_commune_connu
MA-02-381,5198018615,node,amenity,restaurant,35.1749311,-2.9225659,hors_polygone_commune_connu
MA-02-381,5198018617,node,tourism,hotel,35.1741386,-2.9212711,hors_polygone_commune_connu
MA-02-381,5198018618,node,amenity,cafe,35.1744294,-2.9221428,hors_polygone_commune_connu
MA-02-381,5198018619,node,amenity,bank,35.1776637,-2.923959,hors_polygone_commune_connu
MA-02-381,5198021222,node,shop,optician,35.1775174,-2.9238488,hors_polygone_commune_connu
MA-02-381,5198021223,node,shop,photo,35.1757948,-2.9230975,hors_polygone_commune_connu
MA-02-381,5198021224,node,shop,convenience,35.17415,-2.9217021,hors_polygone_commune_connu
MA-02-381,5198021225,node,shop,hairdresser,35.1738503,-2.9211078,hors_polygone_commune_connu
MA-02-381,5198021226,node,tourism,hotel,35.1735738,-2.9215789,hors_polygone_commune_connu
MA-02-381,5198021228,node,tourism,hotel,35.1740761,-2.9214681,hors_polygone_commune_connu
MA-02-381,5198021230,node,tourism,hotel,35.1739696,-2.9205141,hors_polygone_commune_connu
MA-02-381,5198021231,node,amenity,restaurant,35.1746921,-2.9223942,hors_polygone_commune_connu
MA-02-381,5198021233,node,amenity,cafe,35.1763287,-2.9234864,hors_polygone_commune_connu
MA-02-381,5198021234,node,amenity,bank,35.1761641,-2.9233278,hors_polygone_commune_connu
MA-02-381,5198021236,node,amenity,cafe,35.1745832,-2.9223397,hors_polygone_commune_connu
MA-02-381,5198021237,node,amenity,dentist,35.1761357,-2.9234996,hors_polygone_commune_connu
MA-02-381,5198021238,node,amenity,restaurant,35.1774446,-2.924891,hors_polygone_commune_connu
MA-02-381,5200384240,node,amenity,pharmacy,35.1717653,-2.928422,hors_polygone_commune_connu
MA-02-381,5200384245,node,shop,convenience,35.166664,-2.9287641,hors_polygone_commune_connu
MA-02-381,5200384248,node,amenity,shower,35.1737073,-2.9236598,hors_polygone_commune_connu
MA-02-381,5200384249,node,amenity,restaurant,35.1724006,-2.9200954,hors_polygone_commune_connu
MA-02-381,5200384250,node,amenity,clinic,35.1713585,-2.9196463,hors_polygone_commune_connu
MA-02-381,5200384251,node,amenity,fast_food,35.170405,-2.9193125,hors_polygone_commune_connu
MA-02-381,5200384252,node,amenity,restaurant,35.1723777,-2.9270094,hors_polygone_commune_connu
MA-02-381,5200384253,node,amenity,fast_food,35.1713933,-2.928498,hors_polygone_commune_connu
MA-02-381,5200384255,node,shop,convenience,35.1727902,-2.9198923,hors_polygone_commune_connu
MA-02-381,5200384256,node,shop,convenience,35.1734468,-2.9202507,hors_polygone_commune_connu
MA-02-381,5200384257,node,amenity,bank,35.1703852,-2.9199583,hors_polygone_commune_connu
MA-02-381,5200384258,node,shop,dry_cleaning,35.1721274,-2.926964,hors_polygone_commune_connu
MA-02-381,5200384259,node,amenity,bank,35.1707952,-2.9199695,hors_polygone_commune_connu
MA-02-381,5200384261,node,shop,convenience,35.169897,-2.9195594,hors_polygone_commune_connu
MA-02-381,5200384262,node,shop,convenience,35.1712825,-2.9199453,hors_polygone_commune_connu
MA-02-381,5200384264,node,shop,dry_cleaning,35.1708409,-2.9285901,hors_polygone_commune_connu
MA-02-381,5200384266,node,tourism,hotel,35.1723142,-2.9271739,hors_polygone_commune_connu
MA-02-381,5200384267,node,shop,supermarket,35.167636,-2.9287226,hors_polygone_commune_connu
MA-02-381,5200384268,node,amenity,pharmacy,35.1686405,-2.9287883,hors_polygone_commune_connu
MA-02-381,5200384269,node,tourism,hotel,35.1722222,-2.9273564,hors_polygone_commune_connu
MA-02-381,5200384270,node,shop,hairdresser,35.1718716,-2.9275686,hors_polygone_commune_connu
MA-02-381,5200384271,node,amenity,fast_food,35.1712166,-2.928814,hors_polygone_commune_connu
MA-02-381,5200384272,node,amenity,restaurant,35.1662091,-2.9287259,hors_polygone_commune_connu
MA-02-381,5200384273,node,amenity,restaurant,35.1724271,-2.9268788,hors_polygone_commune_connu
MA-02-381,5215824823,node,tourism,hotel,35.1790458,-2.922049,hors_polygone_commune_connu
MA-02-381,5262701622,node,amenity,community_centre,35.1964694,-2.9321334,hors_polygone_commune_connu
MA-02-381,5323900113,node,amenity,marketplace,35.1772219,-2.9232913,hors_polygone_commune_connu
MA-02-381,5347880442,node,amenity,restaurant,35.1534418,-2.9193821,hors_polygone_commune_connu
MA-02-381,5347880443,node,amenity,cafe,35.1531732,-2.9206512,hors_polygone_commune_connu
MA-02-381,5362319891,node,amenity,cafe,35.1673202,-2.9174644,hors_polygone_commune_connu
MA-02-381,5362319892,node,amenity,cafe,35.1672269,-2.9176556,hors_polygone_commune_connu
MA-02-381,5362319893,node,amenity,pharmacy,35.1687276,-2.9157612,hors_polygone_commune_connu
MA-02-381,5702829742,node,amenity,bank,35.1534488,-2.9196006,hors_polygone_commune_connu
MA-02-381,5705938542,node,amenity,pharmacy,35.1766124,-2.9277854,hors_polygone_commune_connu
MA-02-381,5709052750,node,amenity,pharmacy,35.1865817,-2.9282427,hors_polygone_commune_connu
MA-02-381,5709110628,node,amenity,pharmacy,35.1751249,-2.9325114,hors_polygone_commune_connu
MA-02-381,5709173552,node,amenity,bank,35.1764173,-2.9324967,hors_polygone_commune_connu
MA-02-381,5709173553,node,amenity,pharmacy,35.1737316,-2.9358548,hors_polygone_commune_connu
MA-02-381,5709588920,node,amenity,bank,35.1765861,-2.9299365,hors_polygone_commune_connu
MA-02-381,5711498915,node,amenity,bank,35.1785943,-2.9228903,hors_polygone_commune_connu
MA-02-381,5711514390,node,amenity,bank,35.1756412,-2.9264751,hors_polygone_commune_connu
MA-02-381,5711558854,node,amenity,pharmacy,35.174146,-2.9284707,hors_polygone_commune_connu
MA-02-381,5711593028,node,amenity,bank,35.1765993,-2.9287791,hors_polygone_commune_connu
MA-02-381,5711696171,node,amenity,bank,35.1719469,-2.9285485,hors_polygone_commune_connu
MA-02-381,5711696175,node,amenity,bank,35.1766628,-2.9266333,hors_polygone_commune_connu
MA-02-381,5711696176,node,amenity,pharmacy,35.17622,-2.9243583,hors_polygone_commune_connu
MA-02-381,5711832376,node,amenity,bank,35.1720763,-2.9271188,hors_polygone_commune_connu
MA-02-381,5711832381,node,amenity,bank,35.1720225,-2.9277478,hors_polygone_commune_connu
MA-02-381,5711965005,node,amenity,pharmacy,35.1813663,-2.9269275,hors_polygone_commune_connu
MA-02-381,5711965006,node,amenity,pharmacy,35.1806101,-2.923577,hors_polygone_commune_connu
MA-02-381,5711965007,node,amenity,bank,35.1786294,-2.9270464,hors_polygone_commune_connu
MA-02-381,5711965008,node,amenity,bank,35.1775913,-2.9280522,hors_polygone_commune_connu
MA-02-381,5711965011,node,amenity,bank,35.1780671,-2.9245828,hors_polygone_commune_connu
MA-02-381,5712034593,node,amenity,pharmacy,35.1772592,-2.9253011,hors_polygone_commune_connu
MA-02-381,5712034594,node,amenity,bank,35.1772767,-2.9275668,hors_polygone_commune_connu
MA-02-381,5712034595,node,amenity,bank,35.1770948,-2.9262444,hors_polygone_commune_connu
MA-02-381,5712034596,node,amenity,pharmacy,35.1796313,-2.9256517,hors_polygone_commune_connu
MA-02-381,5712230940,node,amenity,bank,35.1795085,-2.9218939,hors_polygone_commune_connu
MA-02-381,5712276276,node,amenity,bank,35.1772066,-2.9280013,hors_polygone_commune_connu
MA-02-381,5717959572,node,amenity,pharmacy,35.1737667,-2.9204401,hors_polygone_commune_connu
MA-02-381,5717959577,node,amenity,bank,35.1736735,-2.9206842,hors_polygone_commune_connu
MA-02-381,5717959582,node,amenity,bank,35.1741471,-2.9206936,hors_polygone_commune_connu
MA-02-381,5718054111,node,amenity,pharmacy,35.1716443,-2.9220334,hors_polygone_commune_connu
MA-02-381,5718098485,node,amenity,bank,35.1701348,-2.916793,hors_polygone_commune_connu
MA-02-381,5718159915,node,amenity,pharmacy,35.1655401,-2.9256544,hors_polygone_commune_connu
MA-02-381,5718178092,node,amenity,pharmacy,35.1690034,-2.9229359,hors_polygone_commune_connu
MA-02-381,5718235026,node,amenity,pharmacy,35.1690911,-2.9198004,hors_polygone_commune_connu
MA-02-381,5718451997,node,amenity,bank,35.1719228,-2.920011,hors_polygone_commune_connu
MA-02-381,5718451998,node,amenity,bank,35.1719206,-2.920011,hors_polygone_commune_connu
MA-02-381,5718455597,node,amenity,bank,35.1682502,-2.9193163,hors_polygone_commune_connu
MA-02-381,5718518976,node,amenity,bank,35.1625186,-2.9233637,hors_polygone_commune_connu
MA-02-381,5718532885,node,amenity,bank,35.1709614,-2.9199614,hors_polygone_commune_connu
MA-02-381,5718538294,node,amenity,pharmacy,35.162871,-2.9230325,hors_polygone_commune_connu
MA-02-381,5720667334,node,amenity,pharmacy,35.1611853,-2.9277867,hors_polygone_commune_connu
MA-02-381,5720667340,node,amenity,bank,35.1621304,-2.9283942,hors_polygone_commune_connu
MA-02-381,5720701643,node,amenity,pharmacy,35.1684169,-2.9258488,hors_polygone_commune_connu
MA-02-381,5720815452,node,amenity,bank,35.1704867,-2.9323116,hors_polygone_commune_connu
MA-02-381,5720840427,node,amenity,bank,35.1705678,-2.931861,hors_polygone_commune_connu
MA-02-381,5720840432,node,amenity,pharmacy,35.1702214,-2.9326496,hors_polygone_commune_connu
MA-02-381,5720940246,node,amenity,pharmacy,35.1664786,-2.9310188,hors_polygone_commune_connu
MA-02-381,5720940251,node,amenity,pharmacy,35.1702604,-2.9297402,hors_polygone_commune_connu
MA-02-381,5720940256,node,amenity,bank,35.1700312,-2.9286671,hors_polygone_commune_connu
MA-02-381,5721067765,node,amenity,bank,35.1738346,-2.9237795,hors_polygone_commune_connu
MA-02-381,5721094371,node,amenity,bank,35.1726617,-2.9257482,hors_polygone_commune_connu
MA-02-381,5721094377,node,amenity,bank,35.1734816,-2.9239887,hors_polygone_commune_connu
MA-02-381,5721101782,node,amenity,bank,35.1665619,-2.9283929,hors_polygone_commune_connu
MA-02-381,5721139688,node,amenity,pharmacy,35.1642969,-2.9286665,hors_polygone_commune_connu
MA-02-381,5721139693,node,amenity,pharmacy,35.1737402,-2.9240335,hors_polygone_commune_connu
MA-02-381,5721195296,node,amenity,bank,35.1726025,-2.9241014,hors_polygone_commune_connu
MA-02-381,5721203668,node,amenity,pharmacy,35.1726353,-2.9264,hors_polygone_commune_connu
MA-02-381,5721227545,node,amenity,bank,35.1706073,-2.9334247,hors_polygone_commune_connu
MA-02-381,5721240597,node,amenity,pharmacy,35.1653242,-2.9171611,hors_polygone_commune_connu
MA-02-381,5891358286,node,amenity,cafe,35.178764,-2.9224962,hors_polygone_commune_connu
MA-02-381,6017556865,node,amenity,cafe,35.1716218,-2.9280244,hors_polygone_commune_connu
MA-02-381,6448346913,node,amenity,toilets,35.2696228,-2.9282172,hors_polygone_commune_connu
MA-02-381,6448347295,node,amenity,cafe,35.2656441,-2.9319818,hors_polygone_commune_connu
MA-02-381,6582640787,node,amenity,internet_cafe,35.1804044,-2.9231957,hors_polygone_commune_connu
MA-02-381,6948189586,node,amenity,post_office,35.1773766,-2.9237636,hors_polygone_commune_connu
MA-02-381,7403004374,node,amenity,pharmacy,35.1784959,-2.9241301,hors_polygone_commune_connu
MA-02-381,7407519873,node,amenity,pharmacy,35.1836393,-2.9363312,hors_polygone_commune_connu
MA-02-381,7412101445,node,amenity,pharmacy,35.1957368,-2.9312089,hors_polygone_commune_connu
MA-02-381,7896696785,node,amenity,place_of_worship,35.2065352,-2.9449485,hors_polygone_commune_connu
MA-02-381,8315945032,node,amenity,fuel,35.2459786,-2.9366648,hors_polygone_commune_connu
MA-02-381,8326257115,node,amenity,restaurant,35.1788313,-2.9277188,hors_polygone_commune_connu
MA-02-381,8637877784,node,amenity,pharmacy,35.2503777,-2.9313582,hors_polygone_commune_connu
MA-02-381,8637878894,node,amenity,pharmacy,35.2473158,-2.9372004,hors_polygone_commune_connu
MA-02-381,8637913407,node,amenity,pharmacy,35.2537289,-2.940042,hors_polygone_commune_connu
MA-02-381,8637920163,node,amenity,pharmacy,35.2503788,-2.9399141,hors_polygone_commune_connu
MA-02-381,8637924568,node,amenity,pharmacy,35.259982,-2.9302085,hors_polygone_commune_connu
MA-02-381,8637957135,node,amenity,pharmacy,35.2560478,-2.9352676,hors_polygone_commune_connu
MA-02-381,8637997904,node,amenity,pharmacy,35.2665296,-2.9332307,hors_polygone_commune_connu
MA-02-381,8638001979,node,amenity,pharmacy,35.2658027,-2.9320533,hors_polygone_commune_connu
MA-02-381,8638149114,node,amenity,pharmacy,35.2619211,-2.9309033,hors_polygone_commune_connu
MA-02-381,8655219285,node,amenity,pharmacy,35.1495398,-2.9098138,hors_polygone_commune_connu
MA-02-381,8655223324,node,amenity,pharmacy,35.1445259,-2.9121382,hors_polygone_commune_connu
MA-02-381,8655264298,node,amenity,pharmacy,35.1561098,-2.9233391,hors_polygone_commune_connu
MA-02-381,8655268894,node,amenity,pharmacy,35.1578729,-2.9159094,hors_polygone_commune_connu
MA-02-381,8655295200,node,amenity,pharmacy,35.1582589,-2.9112638,hors_polygone_commune_connu
MA-02-381,8655306034,node,amenity,pharmacy,35.1545792,-2.911237,hors_polygone_commune_connu
MA-02-381,8655312575,node,amenity,pharmacy,35.1658108,-2.922218,hors_polygone_commune_connu
MA-02-381,8655362669,node,amenity,pharmacy,35.1666528,-2.9265202,hors_polygone_commune_connu
MA-02-381,8655417369,node,amenity,pharmacy,35.1714721,-2.926834,hors_polygone_commune_connu
MA-02-381,8655489052,node,amenity,pharmacy,35.1748178,-2.9266758,hors_polygone_commune_connu
MA-02-381,8655512829,node,amenity,pharmacy,35.1756171,-2.9264316,hors_polygone_commune_connu
